"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3DD.00774DD1FF","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/7/2014","10/7/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DD200","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/12/2016","1/12/2016 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DD201","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/4/2014","11/4/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DD21E","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2015","10/21/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DD22D","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/26/2015","10/26/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DD272","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/25/2014","9/25/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DD27D","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2015","10/21/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DD28A","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/8/2014","12/8/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DD2DA","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/12/2014","12/12/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DD30E","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/14/2016","1/14/2016 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DD333","WJB15257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2015","9/14/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/18/2015","10/18/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB15257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2015","1"
"3DD.00774DD4DE","WJB15070.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","3/11/2015","3/11/2015 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/18/2015","3/18/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB15070.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","3/11/2015","1"
"3DD.00774DD55C","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/22/2014","12/22/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DD5CD","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","5/8/2017","5/8/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","5/8/2017","5/8/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","3/17/2017","1"
"3DD.00774DD5CD","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","10/24/2017","10/24/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/24/2017","10/24/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","3/17/2017","1"
"3DD.00774DDDAA","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/20/2014","12/20/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DDE48","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/4/2014","10/4/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.00774DE4A7","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","5/22/2017","5/22/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","5/22/2017","5/22/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","WJB-2017-053-001.xml","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Wild Fish or Natural Production","ROZ","3/15/2017","1"
"3DD.00774DE82F","WJB14246.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/3/2014","9/3/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2014","10/21/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB14246.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/3/2014","1"
"3DD.007752659A","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/17/2015","4/17/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.007752686C","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/6/2014","11/6/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Hatchery Reared","PRDLD1","7/7/2014","1"
"3DD.007752B857","WJB-2015-253-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/10/2015","9/10/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/11/2016","1/11/2016 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF MA","Male, Returning Fish, Recapture","NBD-2015-187-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/6/2015","1"
"3DD.007752C3C6","WJB-2017-103-001.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","10/24/2017","10/24/2017 11:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/24/2017","10/24/2017 11:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE KL FE","Female, Recapture, Kelt","NBD-2015-187-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/6/2015","1"
"3DD.007752F604","WJB-2015-253-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/10/2015","9/10/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/20/2015","10/20/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF MA","Male, Returning Fish, Recapture","NBD-2015-187-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/6/2015","1"
"3DD.00775308BD","WJB-2015-253-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/10/2015","9/10/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/25/2015","10/25/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2015-187-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/6/2015","1"
"3DD.0077531B98","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/12/2015","4/12/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF MA","Male, Returning Fish, Recapture","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.007753253F","WJB-2015-253-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/10/2015","9/10/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/5/2015","11/5/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2015-187-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/6/2015","1"
"3DD.0077536A3E","WJB-2015-253-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/10/2015","9/10/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/8/2015","12/8/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2015-187-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/6/2015","1"
"3DD.0077538C33","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/4/2014","11/4/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF MA","Male, Returning Fish, Recapture","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.007754DED5","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/22/2014","10/22/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.007754E2A8","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/14/2014","12/14/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.007754EBAA","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/30/2014","10/30/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.007754F907","WJB-2015-253-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/10/2015","9/10/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/9/2015","11/9/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2015-212-TUM.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","TUM","7/31/2015","1"
"3DD.0077550047","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/18/2014","10/18/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.0077551377","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/22/2015","2/22/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.0077551C85","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/27/2015","2/27/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.0077552E6A","WJB-2015-253-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/10/2015","9/10/2015 12:00:00 AM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/9/2015","11/9/2015 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2015-187-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/6/2015","1"
"3DD.0077554A62","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/25/2014","9/25/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF MA","Male, Returning Fish, Recapture","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
"3DD.00775552FC","WJB-2014-259-PRO.xml","Recapture","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/16/2014","9/16/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/25/2014","9/25/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","RE RF FE","Recapture, Returning Fish, Female","NBD-2014-188-PRD.xml","NBD - Mid Columbia Field Office Projects","Steelhead","Wild Fish or Natural Production","PRDLD1","7/7/2014","1"
